ID,Name,Age,Salary,Join_Date,Department,Education_Level,Work_Experience,Performance_Score,Bonus,Remote_Work,Job_Satisfaction,Customer_Satisfaction
278,Eve,28,51058.0,2015-10-05,Marketing,PhD,28.0,4,4724,1,0.23029373180110443,1
279,Alice,35,58361.0,2015-10-06,HR,Bachelor's,4.0,4,9189,0,2.2238524953107435,1
280,Hank,31,71184.0,2015-10-07,Marketing,Bachelor's,2.0,4,5418,0,0.3913973774332393,6
281,Eve,36,60383.0,2015-10-08,IT,Master's,,4,$6259,0,1.0415467549284052,7
282,Eve,41,79885.0,2015-10-09,IT ,High School,22.0,3,1552,0,0.897747714680466,10
283,Hank,50,85403.0,2015-10-10,Marketing,High School,4.0,3,4491,1,5.477787298909152,9
284,Bob,22,78993.0,2015-10-11,Marketing,PhD,13.0,4,1789,1,0.6452183311971553,10
285,Grace,56,94281.0,2015-10-12,IT,Master's,14.0,3,2173,0,4.957786649824531,5
286,Alice,15,76237.0,2015-10-13,IT,Master's,19.0,3,1552,1,4.7390598993745305,1
287,Alice,33,51746.0,2015-10-14,HR,Master's,16.0,4,4422,1,2.072747349283503,9
288,Charlie,40,90450.0,2015-10-15,Finance,High School,5.0,5,5211,0,0.7991055090471826,5
289,Alice,37,60922.0,2015-10-16,IT ,Bachelor's,26.0,3,9823,1,0.7720264152697489,6
290,Bob,28,83656.0,2015-10-17,IT ,Bachelor's,9.0,3,1269,0,1.8760430864749058,9
291,David,32,93606.0,2015-10-18,Finanace,PhD,21.0,4,1860,0,0.026544108212397832,2
292,Eve,30,76850.0,2015-10-19,Finanace,Bachelor's,22.0,4,1290,0,2.273702003916075,3
293,Frank,29,47557.0,2015-10-20,IT,Master's,15.0,4,6870,0,9.15878311296775,7
294,Alice,43,56226.0,2015-10-21,IT,High School,16.0,3,1629,0,0.5042154792182247,3
295,Hank,38,89841.0,2015-10-22,IT,PhD,13.0,3,8007,1,2.555343034454301,2
296,David,28,67463.0,2015-10-23,HR,Bachelor's,19.0,4,6943,1,9.79308609012958,7
297,Eve,43,71193.0,2015-10-24,Finance,Bachelor's,11.0,4,1474,1,5.909548189046484,8
298,Alice,38,81382.0,2015-10-25,Finance,Bachelor's,8.0,4,5632,0,5.698971931152978,9
299,David,43,80444.0,2015-10-26,IT ,Bachelor's,14.0,2,5080,1,5.1753869886809,2
300,Hank,41,74181.0,2015-10-27,Finance,Master's,11.0,3,2760,0,1.1089488538897623,2
301,Eve,-5,,2015-10-28,IT ,PhD,13.0,3,€$5708,0,6.638694754597838,7
302,Charlie,29,65309.0,2015-10-29,Finanace,PhD,25.0,5,7920,0,8.508009609180661,4
303,David,42,82868.0,2015-10-30,HR,High School,21.0,4,4398,0,2.054301711502686,5
304,Alice,41,78303.0,2015-10-31,HR,Bachelor's,17.0,3,4561,0,1.3135204206626354,1
305,Eve,34,66140.0,2015-11-01,IT ,Master's,19.0,1,4844,0,1.6044791322179242,6
306,Grace,36,86231.0,2015-11-02,Finance,PhD,5.0,4,4804,1,1.2203268876385183,10
307,Charlie,47,68064.0,2015-11-03,Finance,Bachelor's,3.0,2,2508,1,0.7163650438853411,8
308,Frank,29,57225.0,2015-11-04,Marketing,PhD,25.0,4,5110,1,2.8905280978738523,1
309,Eve,40,58615.0,2015-11-05,IT ,Master's,22.0,4,5853,0,2.480700155952331,2
310,David,32,55318.0,2015-11-06,Finance,High School,11.0,3,7831,1,1.8629544096227533,7
311,David,32,65913.0,2015-11-07,IT,High School,12.0,3,9195,1,0.3022647023581662,2
312,Frank,45,88505.0,2015-11-08,HR,High School,18.0,4,4447,0,4.782066514316592,9
313,Hank,43,57923.0,2015-11-09,IT,PhD,21.0,3,6584,1,0.5768740976723369,6
314,Hank,43,72827.0,2015-11-10,Finanace,Bachelor's,12.0,3,4791,0,0.3650186704828769,5
315,Bob,48,60149.0,2015-11-11,IT,High School,11.0,5,6081,0,2.927098462221735,7
316,Charlie,35,66095.0,2015-11-12,IT ,Bachelor's,19.0,4,1833,0,1.5257063232907018,10
317,Hank,41,47349.0,2015-11-13,IT ,Master's,2.0,4,6335,0,0.18501502454112567,8
318,Bob,31,66691.0,2015-11-14,IT ,Master's,27.0,2,6487,1,1.3181595633826517,9
319,Hank,38,67094.0,2015-11-15,Marketing,Bachelor's,2.0,2,7260,0,4.432340239790468,6
320,Hank,33,78104.0,2015-11-16,HR,Bachelor's,13.0,1,3175,0,2.8654783216582054,5
321,Eve,35,73349.0,2015-11-17,IT,Master's,,3,$5173,1,1.3519492984144736,7
322,Bob,40,52024.0,2015-11-18,IT,Master's,26.0,4,3788,1,0.6388549653859431,2
323,Charlie,26,86262.0,2015-11-19,IT ,Master's,18.0,3,8460,0,2.997351350192187,8
324,Alice,55,73154.0,2015-11-20,Finance,High School,28.0,4,9533,0,6.555881226487317,4
325,Frank,24,72975.0,2015-11-21,Finanace,High School,27.0,3,7721,0,3.117687157879807,1
326,Bob,22,69862.0,2015-11-22,IT ,Master's,29.0,3,5191,0,5.0283979439998925,3
327,Charlie,46,62233.0,2015-11-23,Finanace,Master's,9.0,5,8312,0,2.2114717457357806,9
328,Eve,42,73267.0,2015-11-24,Marketing,PhD,16.0,3,9187,0,3.7972372647821313,4
329,Charlie,41,77133.0,2015-11-25,IT ,Master's,14.0,3,5616,1,6.796641833187742,10
330,Hank,41,43796.0,2015-11-26,IT,Master's,18.0,3,1995,1,4.450782068909843,10
331,David,34,,2015-11-27,Finanace,Bachelor's,8.0,2,1356,0,7.218972551553623,3
332,Alice,26,66175.0,2015-11-28,Finanace,High School,3.0,3,9377,0,1.6923606641507307,4
333,Frank,35,73842.0,2015-11-29,IT,Master's,14.0,3,2693,0,7.037112143246968,3
334,Charlie,28,87899.0,2015-11-30,IT ,Bachelor's,18.0,4,3590,0,2.915150567751002,3
335,Grace,44,58423.0,2015-12-01,Finanace,PhD,15.0,4,8921,0,6.121788067825165,2
336,Eve,33,62530.0,2015-12-02,Finance,Master's,7.0,3,2691,0,0.12051827357821521,6
337,David,26,62311.0,2015-12-03,Marketing,PhD,16.0,1,3057,0,3.217539009641966,10
338,Hank,31,57977.0,2015-12-04,Marketing,Bachelor's,20.0,4,3904,0,5.651132450472916,6
339,Bob,39,64792.0,2015-12-05,IT ,Master's,0.0,2,5451,0,0.5742153845016931,10
340,Grace,29,81562.0,2015-12-06,IT ,Master's,6.0,4,7937,0,3.2522376232123404,4
341,Hank,26,54192.0,2015-12-07,Finanace,PhD,20.0,4,$3380,0,5.228131687891107,8
342,Bob,37,76417.0,2015-12-08,Finance,Master's,17.0,2,9208,0,1.0188187800955237,6
343,Frank,37,44471.0,2015-12-09,IT,High School,11.0,4,9515,0,1.5588238669141232,8
344,David,29,61579.0,2015-12-10,Marketing,Master's,15.0,5,3070,0,2.528547341746246,6
345,Charlie,30,65057.0,2015-12-11,Finanace,Master's,29.0,4,1930,0,2.1967100856000514,9
346,Grace,37,95122.0,2015-12-12,Marketing,Master's,0.0,3,2444,0,0.11993390567225018,3
347,Grace,20,65877.0,2015-12-13,Marketing,High School,26.0,4,9594,0,0.3116584694636572,3
348,Grace,20,36981.0,2015-12-14,Marketing,PhD,14.0,5,4402,1,0.31763721460193417,2
349,Charlie,27,40016.0,2015-12-15,HR,High School,6.0,3,5552,0,0.9125236076079275,10
350,Bob,32,70510.0,2015-12-16,IT ,Bachelor's,27.0,4,2521,0,0.8465481163942632,6
351,Eve,38,79206.0,2015-12-17,IT,Master's,16.0,1,€4098,1,4.066974055252001,7
352,David,49,75631.0,2015-12-18,IT,Master's,2.0,1,9120,1,2.5511184517880583,7
353,Charlie,43,72513.0,2015-12-19,IT ,PhD,10.0,4,8355,0,4.331466428525158,5
354,Charlie,33,87433.0,2015-12-20,HR,PhD,5.0,4,3187,1,0.21737679856603132,6
355,Charlie,34,61906.0,2015-12-21,Finanace,Master's,5.0,4,3568,0,1.9920133798765467,7
356,Grace,24,83423.0,2015-12-22,Marketing,Bachelor's,14.0,5,9283,1,1.173690824094141,2
357,Grace,34,45519.0,2015-12-23,IT,High School,6.0,2,5947,0,5.690146415251984,10
358,Charlie,32,56425.0,2015-12-24,IT ,High School,10.0,3,5940,1,3.6908390157017834,7
359,Frank,38,42894.0,2015-12-25,Marketing,High School,29.0,5,5762,1,6.103598893722149,1
360,Eve,26,65877.0,2015-12-26,Finance,High School,26.0,2,2753,0,0.1426182755879562,6
361,Grace,40,,2015-12-27,Finanace,High School,,4,$6054,1,3.8277331299561608,8
362,Hank,50,71711.0,2015-12-28,IT,PhD,22.0,3,5892,0,2.329640839597446,1
363,Alice,33,70928.0,2015-12-29,Marketing,Master's,17.0,2,6781,0,5.22890841258561,1
364,David,39,56086.0,2015-12-30,IT,Master's,21.0,3,1087,0,2.1227157007440605,6
365,Bob,41,67146.0,2015-12-31,Finance,Master's,28.0,3,2641,1,2.3309502300039044,5
366,David,30,47538.0,2016-01-01,Finance,Bachelor's,23.0,4,3962,0,0.15946628422338513,3
367,Charlie,37,90448.0,2016-01-02,Marketing,PhD,28.0,4,6413,0,3.3125893386076175,10
368,Alice,35,65445.0,2016-01-03,Finanace,PhD,20.0,4,8420,0,0.9570636632023327,10
369,David,35,62666.0,2016-01-04,HR,Bachelor's,25.0,3,9742,0,0.059671295319830675,7
370,Frank,27,93834.0,2016-01-05,Finance,Master's,18.0,3,7910,0,0.20624101319931964,7
371,Grace,35,51366.0,2016-01-06,HR,Bachelor's,26.0,2,6173,1,9.459658166914423,7
372,Grace,39,53116.0,2016-01-07,IT,Master's,7.0,3,6229,1,1.2742983428832546,6
373,Bob,49,53556.0,2016-01-08,IT,Bachelor's,23.0,1,9815,0,6.076579394071936,4
374,Grace,44,68981.0,2016-01-09,Finance,PhD,19.0,3,4757,0,9.632517174297117,9
375,Frank,56,76474.0,2016-01-10,Marketing,Master's,7.0,3,5796,0,8.608207666504317,9
376,Grace,27,81095.0,2016-01-11,IT,Bachelor's,20.0,3,4292,0,6.404234677649438,7
377,Alice,43,108579.0,2016-01-12,Finanace,PhD,28.0,1,4832,0,6.756928453967036,7
378,Hank,36,36258.0,2016-01-13,HR,Bachelor's,10.0,4,3611,0,1.023282490095588,8
379,Alice,56,79131.0,2016-01-14,IT ,High School,20.0,3,9353,0,0.4927491272768284,5
380,Grace,26,61643.0,2016-01-15,Finanace,High School,2.0,2,9228,0,3.0588147122310243,9
381,Charlie,26,61203.0,2016-01-16,HR,Master's,22.0,5,$7766,1,2.008910727991818,6
382,Alice,29,60703.0,2016-01-17,Finanace,High School,26.0,2,8537,1,0.3119068486562113,7
383,Charlie,13,56368.0,2016-01-18,Marketing,High School,13.0,4,6296,0,3.395340787952137,7
384,Alice,29,95267.0,2016-01-19,Finance,PhD,26.0,1,4346,0,2.482505358546715,9
385,Bob,27,82634.0,2016-01-20,IT,PhD,8.0,4,5054,0,5.964799352798397,7
386,David,36,70347.0,2016-01-21,HR,PhD,24.0,1,5200,1,2.818553685634547,3
387,David,38,90265.0,2016-01-22,Finance,Bachelor's,0.0,4,9527,0,2.559568806034489,6
388,Eve,53,47312.0,2016-01-23,IT ,Bachelor's,0.0,3,2560,1,1.7434852803700696,6
389,Hank,44,50039.0,2016-01-24,Finanace,Bachelor's,25.0,4,8522,0,1.8640822355036955,7
390,Hank,29,37330.0,2016-01-25,Finanace,High School,27.0,3,5164,0,9.262307874384037,6
391,David,26,,2016-01-26,Finanace,High School,11.0,2,7720,0,0.44705266355891715,4
392,Charlie,39,72425.0,2016-01-27,Finanace,Bachelor's,10.0,4,9853,0,1.7729569489499646,6
393,David,21,71542.0,2016-01-28,Finance,PhD,20.0,2,6439,0,3.1998345621769038,3
394,Alice,53,72240.0,2016-01-29,IT,High School,0.0,5,5852,0,1.702244252167059,1
395,Eve,46,48834.0,2016-01-30,Marketing,High School,19.0,2,7595,1,0.9989406560285781,1
396,Hank,30,82047.0,2016-01-31,HR,Master's,11.0,3,7713,0,1.0163256164624537,5
397,Alice,17,73594.0,2016-02-01,IT,Master's,16.0,4,4183,0,0.7983725527506996,8
398,Charlie,48,80995.0,2016-02-02,HR,Master's,14.0,3,9032,0,1.2643408225116395,3
399,Hank,33,41608.0,2016-02-03,Marketing,Bachelor's,1.0,3,3409,0,6.159562265172786,2
400,Grace,47,74672.0,2016-02-04,Finance,High School,17.0,4,5298,0,2.110953769061994,8
401,Hank,19,52183.0,"March 5, 2019",Finance,High School,,4,€$3534,0,0.8242530328150709,9
402,Hank,29,64040.0,2016-02-06,HR,High School,3.0,5,6599,0,1.456091223987115,9
403,David,35,78015.0,2016-02-07,Marketing,High School,7.0,3,1003,0,0.3355794784110386,2
404,Charlie,35,71366.0,2016-02-08,IT ,Bachelor's,1.0,3,1026,0,7.031338337328665,8
405,David,30,57226.0,2016-02-09,IT,Bachelor's,13.0,3,6161,0,1.5737486273323151,2
406,Grace,41,70094.0,2016-02-10,Finanace,PhD,24.0,3,1964,1,11.795331204451395,7
407,Alice,24,47026.0,2016-02-11,Marketing,High School,14.0,4,7207,0,1.2810106925262996,8
408,Charlie,33,87254.0,2016-02-12,Finanace,Master's,27.0,3,4096,1,5.430186692745594,1
409,Eve,36,66920.0,2016-02-13,IT ,PhD,8.0,3,1071,0,0.8886968175345411,8
410,Grace,40,86778.0,2016-02-14,IT ,Master's,1.0,3,6601,0,0.23762607016602344,3
411,Charlie,42,62102.0,2016-02-15,Finance,PhD,16.0,4,3947,0,0.09674333045820088,1
412,Grace,23,62146.0,2016-02-16,HR,Bachelor's,25.0,5,7238,0,2.7954958196195308,7
413,Hank,19,58537.0,2016-02-17,HR,PhD,9.0,4,5490,0,1.120040909086999,10
414,Bob,47,83142.0,2016-02-18,IT,Master's,8.0,3,3411,0,1.7583714990904111,3
415,Charlie,38,59358.0,2016-02-19,Finance,PhD,1.0,4,9308,0,5.121930201298527,8
416,Grace,27,79668.0,2016-02-20,IT,PhD,23.0,4,3924,0,0.8554880890191434,9
417,Hank,50,64263.0,2016-02-21,HR,Master's,29.0,2,3837,1,1.107337960846955,2
418,Eve,36,40360.0,2016-02-22,IT,Master's,18.0,2,1576,1,5.599504360419856,1
419,Frank,46,61445.0,2016-02-23,Finance,High School,16.0,1,9963,0,2.036326489248482,8
420,Frank,35,52313.0,2016-02-24,Finanace,PhD,10.0,3,8907,0,5.274947974069766,10
421,Frank,55,,2016-02-25,IT,PhD,16.0,4,$9391,0,1.4074967581444742,6
422,Charlie,52,52143.0,2016-02-26,Finanace,Bachelor's,9.0,3,2755,0,1.524337826100917,10
423,David,32,83889.0,2016-02-27,Finanace,Master's,17.0,3,9371,1,0.5486632535569789,1
424,Charlie,44,68633.0,2016-02-28,Finanace,Bachelor's,22.0,5,3405,0,7.443192852833034,3
425,David,41,67336.0,2016-02-29,IT,Master's,27.0,4,7883,0,6.812785303986507,9
426,Charlie,48,79838.0,2016-03-01,Finanace,High School,5.0,4,9163,0,12.446468371139375,9
427,Hank,25,84458.0,2016-03-02,Finance,High School,15.0,3,7139,1,1.5447375269968666,6
428,David,41,69698.0,2016-03-03,Finanace,Master's,27.0,2,3988,0,5.121399341445404,3
429,Eve,45,58431.0,2016-03-04,HR,High School,26.0,1,6784,0,1.6081930311571488,8
430,Eve,17,43390.0,2016-03-05,IT,PhD,17.0,2,2119,0,1.8170510564386628,6
431,Bob,23,59709.0,2016-03-06,IT ,Master's,19.0,3,3214,0,5.3158598245469095,1
432,Charlie,14,60741.0,2016-03-07,HR,PhD,17.0,4,9000,0,0.5857344863245095,6
433,Eve,32,71605.0,2016-03-08,Finance,Master's,0.0,2,9065,1,0.7465802180983445,5
434,David,42,64822.0,2016-03-09,Finanace,Master's,27.0,2,3901,0,1.1338193701410504,8
435,Grace,50,80318.0,2016-03-10,IT ,PhD,2.0,2,2085,1,4.65604156205987,2
436,David,35,60805.0,2016-03-11,Finanace,Master's,14.0,4,1173,0,1.3987594502469833,7
437,Eve,51,69144.0,2016-03-12,Finance,High School,19.0,4,4532,0,1.330287048869317,6
438,Charlie,21,87759.0,2016-03-13,IT ,Master's,9.0,4,2238,1,20.217445157265086,1
439,Charlie,17,75127.0,2016-03-14,Finanace,High School,20.0,3,5834,0,1.4525809865896773,8
440,Alice,34,69099.0,2016-03-15,IT ,High School,4.0,3,4813,1,0.8541415910975478,6
441,Grace,38,60970.0,2016-03-16,Marketing,Master's,,2,$8084,1,2.928231113690227,3
442,Charlie,34,60501.0,2016-03-17,Marketing,Bachelor's,22.0,3,9012,0,4.856646386272773,5
443,Charlie,14,57240.0,2016-03-18,HR,High School,13.0,4,2973,1,0.21644729264991644,7
444,Eve,34,61884.0,2016-03-19,IT,High School,14.0,5,4782,1,2.894019257843778,9
445,Bob,21,81334.0,2016-03-20,IT,High School,9.0,4,3244,0,0.10916879597409551,4
446,Eve,41,66671.0,2016-03-21,HR,Master's,23.0,5,9604,0,2.2417480968612886,2
447,Hank,38,49753.0,2016-03-22,HR,High School,8.0,4,8221,0,0.8911436400974512,3
448,Hank,25,96522.0,2016-03-23,IT,PhD,11.0,1,8814,0,1.0986251478959035,7
449,Charlie,29,74799.0,2016-03-24,HR,Master's,6.0,5,2382,0,1.8882417480642832,8
450,Bob,24,48895.0,2016-03-25,IT ,PhD,4.0,2,2123,0,7.856306962181899,5
451,Frank,34,,2016-03-26,Finanace,High School,24.0,4,€6181,0,3.720534194104779,3
452,Hank,44,71663.0,2016-03-27,IT,Bachelor's,23.0,3,5012,0,8.28651809521411,1
453,Hank,25,95568.0,2016-03-28,IT,High School,9.0,3,3243,0,3.236173152895054,10
454,Grace,40,53378.0,2016-03-29,Marketing,Master's,24.0,4,3589,0,0.021399382375604816,1
455,Hank,29,84640.0,2016-03-30,Finance,Master's,25.0,3,2129,0,0.9260438512859741,2
456,Eve,27,90992.0,2016-03-31,IT,PhD,7.0,3,9836,1,7.086132098282524,5
457,Hank,33,60570.0,2016-04-01,Finance,High School,21.0,3,7299,0,3.0938047033297638,3
458,Charlie,24,65837.0,2016-04-02,Finanace,High School,19.0,3,5501,0,11.993925360583777,7
459,Bob,29,54455.0,2016-04-03,IT,High School,24.0,5,8039,0,0.5086804621107678,2
460,Charlie,23,66948.0,2016-04-04,IT,PhD,15.0,4,3773,0,1.0561192510819066,2
461,David,54,69451.0,2016-04-05,Finance,Master's,11.0,3,$3785,0,1.3499802917385915,3
462,Eve,35,79894.0,2016-04-06,IT,PhD,8.0,2,7940,1,1.1860594023983615,1
463,Grace,28,86352.0,2016-04-07,Finanace,PhD,9.0,4,2706,0,0.8710229332281948,2
464,David,37,58778.0,2016-04-08,HR,High School,15.0,2,3601,1,1.7580795097743165,5
465,Bob,33,40490.0,2016-04-09,IT,Bachelor's,9.0,3,9566,0,3.084166159048565,3
466,Eve,32,69681.0,2016-04-10,Finance,Bachelor's,8.0,3,2612,0,1.1186609098310138,10
467,Bob,41,74403.0,2016-04-11,IT ,PhD,29.0,4,1454,1,0.2491664754312937,6
468,Charlie,42,73741.0,2016-04-12,Finanace,High School,25.0,2,5297,1,3.698480591870285,2
469,Eve,29,65099.0,2016-04-13,HR,PhD,2.0,2,2475,0,1.8430998083622088,8
470,Alice,29,71871.0,2016-04-14,Finance,High School,26.0,3,9915,1,2.4390527458554296,4
471,Alice,32,92731.0,2016-04-15,Finanace,Bachelor's,27.0,3,2391,0,1.8231147163025982,3
472,Charlie,11,75726.0,2016-04-16,IT ,Master's,18.0,4,9453,1,6.631590712263236,5
473,Alice,19,64399.0,2016-04-17,Finance,Bachelor's,10.0,3,9008,0,2.4543969987970287,8
474,Eve,48,62497.0,2016-04-18,IT ,PhD,5.0,3,9734,1,7.702654975753926,9
475,Grace,51,67452.0,2016-04-19,Marketing,High School,5.0,2,9742,0,2.143574232575302,1
476,Grace,32,94551.0,2016-04-20,Finance,Master's,14.0,2,6425,0,1.038426804508981,4
477,Bob,40,67250.0,2016-04-21,HR,Master's,28.0,4,1637,0,1.3175741381558344,6
478,Hank,38,69703.0,2016-04-22,Finance,Bachelor's,14.0,4,9356,0,2.2152452152513176,6
479,Alice,65,62765.0,2016-04-23,Marketing,Bachelor's,12.0,3,3805,0,2.2650003353257215,9
480,Charlie,46,86484.0,2016-04-24,IT ,PhD,21.0,2,9812,0,3.4878947687414117,1
481,Charlie,33,,2016-04-25,IT ,Bachelor's,,2,$2223,0,0.7627220523600116,5
482,Charlie,25,76759.0,2016-04-26,IT ,Bachelor's,13.0,4,4342,1,3.226236611629801,10
483,Frank,18,71241.0,2016-04-27,HR,High School,20.0,4,9242,0,4.52319029245735,1
484,Grace,37,70551.0,2016-04-28,Finanace,Bachelor's,1.0,3,1488,1,3.3865216872260917,6
485,Charlie,27,34235.0,2016-04-29,Marketing,PhD,29.0,4,6142,0,1.9723447723155387,9
486,Bob,20,81177.0,2016-04-30,HR,Bachelor's,22.0,4,9856,0,14.367513859338871,4
487,Bob,28,72012.0,2016-05-01,Marketing,High School,11.0,5,2246,0,1.5566397133791012,10
488,Grace,24,76425.0,2016-05-02,IT ,Master's,19.0,2,7061,0,0.3381310945077596,10
489,David,51,59328.0,2016-05-03,Finanace,High School,13.0,2,3710,0,5.169570881306132,9
490,Grace,43,64233.0,2016-05-04,HR,PhD,18.0,2,5361,0,0.7155377269253363,3
491,Alice,34,63834.0,2016-05-05,Marketing,PhD,23.0,4,4952,0,3.7478057583770568,7
492,Charlie,49,85324.0,2016-05-06,Finance,Bachelor's,19.0,4,1880,0,0.5916098449753452,5
493,David,35,64318.0,2016-05-07,Marketing,High School,14.0,4,1434,0,0.05106431120621817,10
494,Eve,26,101239.0,2016-05-08,IT,Bachelor's,26.0,2,7124,1,0.5223409754639144,1
495,Eve,50,76462.0,2016-05-09,Finance,Master's,19.0,3,9104,1,1.419571850463808,7
496,Frank,40,50864.0,2016-05-10,HR,High School,23.0,3,6184,1,0.3382238839201731,8
497,Bob,24,68071.0,2016-05-11,Marketing,Bachelor's,16.0,4,2984,1,0.6607398204224539,6
498,David,33,60224.0,2016-05-12,HR,High School,24.0,3,3798,0,4.339742160936745,1
499,Hank,26,37084.0,2016-05-13,Finanace,Master's,13.0,2,8603,0,4.407510137360601,9
500,Frank,21,93992.0,2016-05-14,IT,Bachelor's,22.0,4,2493,1,5.1028217984927515,7
501,Charlie,44,80547.0,2016-05-15,HR,Bachelor's,27.0,3,€$3679,0,5.5194836525129,6
502,Bob,54,77998.0,2016-05-16,IT ,High School,17.0,3,2625,1,1.6364370012863199,4
503,Eve,21,72481.0,2016-05-17,IT ,High School,26.0,2,4017,0,6.064642504491225,3
504,Eve,40,49269.0,2016-05-18,Marketing,Bachelor's,27.0,4,2847,0,2.239244373234646,4
505,Eve,28,62745.0,2016-05-19,Finanace,Master's,21.0,4,4246,0,1.9080166298862142,1
506,Alice,30,82626.0,2016-05-20,Finance,PhD,23.0,5,2316,1,3.8032556843336165,9
507,David,29,54231.0,2016-05-21,Finance,High School,26.0,3,2950,1,0.7217024532953572,2
508,Alice,26,32023.0,2016-05-22,HR,PhD,4.0,5,1223,1,4.674771492930406,2
509,Alice,35,66593.0,2016-05-23,IT ,Master's,21.0,4,3026,0,1.6835466318779055,3
510,Charlie,26,67873.0,2016-05-24,HR,Master's,11.0,4,2547,0,0.4084745096253106,1
511,Grace,37,,2016-05-25,IT ,Master's,9.0,5,4778,0,0.3811552817679231,10
512,Bob,34,80927.0,2016-05-26,Finanace,High School,7.0,3,7511,1,0.5406356290546468,3
513,Grace,32,79564.0,2016-05-27,HR,PhD,28.0,3,6785,0,6.637485570299205,4
514,Frank,25,73881.0,2016-05-28,IT ,High School,5.0,1,8757,0,14.1109374571579,9
515,Grace,29,87932.0,2016-05-29,Finance,High School,27.0,4,4723,0,1.3247094234952046,5
516,Grace,42,47215.0,2016-05-30,IT ,PhD,24.0,4,2523,0,1.036543161040255,6
517,Grace,40,77568.0,2016-05-31,IT ,Master's,14.0,4,2972,0,0.7406607696378267,1
518,Frank,25,79398.0,2016-06-01,Finanace,Bachelor's,11.0,2,5604,0,5.2086872515658795,3
519,Bob,35,51406.0,2016-06-02,Finanace,Master's,24.0,3,1616,0,0.7041589486953983,7
520,Alice,42,47456.0,2016-06-03,Finanace,Bachelor's,24.0,2,5515,1,7.734625687772024,7
521,David,18,58810.0,2016-06-04,IT,PhD,,4,$6191,0,3.301996596132596,10
522,Eve,40,60076.0,2016-06-05,IT,High School,11.0,2,6774,0,6.822803270610557,1
523,Bob,28,81301.0,2016-06-06,HR,Master's,14.0,5,3621,0,2.4223752667809357,9
524,Grace,40,60781.0,2016-06-07,HR,PhD,11.0,3,3093,1,3.520135481074426,1
525,Eve,27,57154.0,2016-06-08,Finance,High School,8.0,3,4176,0,2.8984769736176172,7
526,Hank,16,60825.0,2016-06-09,HR,PhD,18.0,4,8484,0,5.337041339008495,2
527,Alice,18,86779.0,2016-06-10,IT ,High School,20.0,3,4570,0,5.421121496488032,9
528,Frank,35,70195.0,2016-06-11,HR,Bachelor's,1.0,1,2066,0,2.6732801047964707,9
529,David,37,67311.0,2016-06-12,Marketing,Bachelor's,27.0,3,3146,1,3.0031583251459564,9
530,Bob,25,68349.0,2016-06-13,IT,PhD,12.0,2,1705,1,7.648370860101623,4
531,David,41,89380.0,2016-06-14,Marketing,High School,12.0,5,3358,0,7.9720634451835855,6
532,Frank,18,58762.0,2016-06-15,IT,High School,7.0,4,4534,0,3.274163399792971,2
533,Grace,34,89732.0,2016-06-16,HR,High School,26.0,3,4812,0,0.02335349674868259,3
534,David,22,73157.0,2016-06-17,IT ,Master's,12.0,4,4768,0,0.3308217491777843,6
535,Alice,28,67593.0,2016-06-18,Marketing,Bachelor's,3.0,2,6978,1,5.854570792314645,1
536,Bob,35,107513.0,2016-06-19,HR,Bachelor's,5.0,4,3319,0,0.2655564641441175,7
537,Grace,26,54165.0,2016-06-20,HR,PhD,5.0,5,9163,0,0.7205608331728038,2
538,David,31,64694.0,2016-06-21,Marketing,High School,20.0,4,6221,1,0.7862249717980754,8
539,Hank,45,51513.0,2016-06-22,Finanace,Master's,11.0,3,1209,0,2.750633485894489,5
540,Eve,29,84286.0,2016-06-23,IT ,High School,11.0,3,5834,0,2.5785461591965704,7
541,Charlie,43,,2016-06-24,IT,PhD,16.0,1,$3807,0,1.0250107672008346,8
542,Grace,23,95048.0,2016-06-25,Finance,PhD,26.0,4,4962,0,0.698109922445282,3
543,Frank,40,88359.0,2016-06-26,IT ,Master's,6.0,3,3390,1,4.338541147988841,6
544,Alice,49,67035.0,2016-06-27,Finanace,Master's,25.0,3,6519,0,8.221231584193156,9
545,Hank,10,64521.0,2016-06-28,Marketing,PhD,14.0,5,5794,0,0.1627530342113323,4
546,David,27,44932.0,2016-06-29,Marketing,High School,23.0,2,3444,0,0.4287734100261603,10
547,Frank,40,100538.0,2016-06-30,Finance,Bachelor's,16.0,1,9332,0,3.0830413996123536,7
548,Frank,32,77034.0,2016-07-01,Marketing,Bachelor's,9.0,2,9483,1,4.895686393350979,1
549,Eve,38,62620.0,2016-07-02,HR,High School,22.0,3,3864,0,4.698972468401587,7
550,David,28,89920.0,2016-07-03,Marketing,Bachelor's,19.0,1,5177,1,3.8155041583558265,9
551,Bob,35,55408.0,2016-07-04,IT ,PhD,5.0,3,€3607,1,6.55248557354307,10
552,Frank,33,76099.0,2016-07-05,Finanace,High School,8.0,3,4936,1,0.7352047501949062,8
553,Grace,46,67410.0,2016-07-06,IT,PhD,14.0,2,3917,1,0.34048367740286,4
554,Charlie,37,79580.0,2016-07-07,Finanace,High School,15.0,4,3218,0,2.8663655065455838,3
555,Alice,38,69046.0,2016-07-08,IT,PhD,20.0,3,2797,1,5.182568650463087,7
